application_id,stage,outcome,gender,department,region,experience_level,years_experience,university,gpa,recruiter,source,skills,num_skills,resume_score,previous_company_type,phone,email,application_date,stage_date,days_in_stage,days_since_application,interviewer_rating,interview_notes,salary_offered,salary_accepted,quarter,month
APP_03425,Phone Screen,Rejected,,Data Science,Europe,Entry,0.20868137362462202,Harvard,3.6682655440627894,Recruiter_01,University Career Fair,"Machine Learning, SQL, Tableau, Python, Kubernetes, Agile",6,70.58300915144228,Big Tech,3279909899,candidate3425@owltrmail.com,2025-04-15 04:04:50.370320,2025-08-11 04:04:50.370320,118,118.0,,Solid experience but lacks leadership,,,2025Q2,2025-04
APP_03426,Phone Screen,Advanced,Male,HR,North America,Senior,7.7960663841135185,Online University,3.0546445831951567,Recruiter_09,Job Fair,"Machine Learning, AWS",2,98.77863090056294,Finance,+1-402-544-4244,candidate3426@sqwmcmail.com,2025-01-03 04:04:50.370454,2025-01-07 04:04:50.370454,4,4.0,4.0,Concerns about technical depth,,,2025Q1,2025-01
APP_03427,Phone Screen,Rejected,Female,Operations,North America,Senior,6.300044281982763,Columbia,3.3142794421110993,Recruiter_04,Referral,"Leadership, SQL, Agile, Communication",4,89.60198940194552,Startup,+1-204-352-6876,candidate3427@ezesdmail.com,2025-04-28 04:04:50.370589,2025-05-03 04:04:50.370589,5,5.0,,,,,2025Q2,2025-04
APP_03428,Phone Screen,Advanced,Male,Engineering,Europe,Senior,654.5833395638755,USC,4.0,Recruiter_20,Indeed,"React, Leadership, Excel, SQL, Kubernetes",5,,Startup,+1-889-672-5519,candidate3428@chthemail.com,2025-06-13 04:04:50.370721,2025-06-19 04:04:50.370721,6,6.0,3.0,Solid experience but lacks leadership,,,2025Q2,2025-06
APP_03429,Phone Screen,Advanced,Male,HR,Europe,Senior,10.68394981343709,Harvard,3.0686817777854998,Recruiter_12,University Career Fair,"JavaScript, Tableau, Python, React, Communication",5,74.28092975788812,Big Tech,+1-851-839-4704,candidate3429@oncpomail.com,2025-02-25 04:04:50.370871,2025-03-02 04:04:50.370871,5,5.0,3.0,Needs improvement in problem solving,,,2025Q1,2025-02
APP_03430,Phone Screen,Rejected,Male,HR,Asia Pacific,Mid,4.624099855392428,Princeton,3.0781283500783077,Recruiter_09,Indeed,"Python, Tableau, React",3,79.40636645940717,Finance,+1-641-324-7960,candidate3430@sigztmail.com,2025-03-27 04:04:50.371004,2025-04-01 04:04:50.371004,5,5.0,3.0,Concerns about technical depth,,,2025Q1,2025-03
APP_03431,Phone Screen,Advanced,Male,Product,Latin America,,8.107291310665474,MIT,3.008613276952791,Recruiter_11,University Career Fair,"SQL, Analytics, Leadership, React, Agile, Kubernetes",6,61.0592555799806,Other,+1-740-642-8672,,2025-04-21 04:04:50.371137,2025-04-28 04:04:50.371137,7,7.0,,,,,2025Q2,2025-04
APP_03432,Phone Screen,Rejected,Female,Engineering,North America,Mid,4.423386728225609,University of Washington,3.3410540789234218,Recruiter_05,Indeed,"Kubernetes, JavaScript, Leadership",3,68.46100885840521,Non-profit,+1-247-601-1735,candidate2312@hltsxmail.com,2025-06-06 04:04:50.371272,2025-06-11 04:04:50.371272,5,5.0,1.0,"Strong technical skills, good communication",,,2025Q2,2025-06
APP_03433,Phone Screen,Advanced,Female,Finance,Europe,Mid,4.751624940077617,International University,2.8460872683302028,Recruiter_08,Referral,"Project Management, JavaScript, Excel, AWS, SQL, Communication, Leadership",7,92.7731880181695,Other,+1-876-289-7961,candidate3433@qraxvmail.com,2025-05-17 04:04:50.371438,2025-05-25 04:04:50.371438,8,8.0,5.0,Solid experience but lacks leadership,,,2025Q2,2025-05
APP_03434,Phone Screen,Rejected,Male,Operations,Europe,Entry,1.3896024119867751,State University.,3.8731988958661305,Recruiter_06,Indeed,"Communication, Python, Kubernetes, Agile",4,58.42723321485426,Non-profit,+1-788-968-1235,candidate3434@gpepimail.com,2025-06-25 04:04:50.371586,2025-07-01 04:04:50.371586,6,6.0,,"Excellent cultural fit, very enthusiastic",,,2025Q2,2025-06
APP_03435,Phone Screen,Advanced,Female,Finance,Latin America,Entry,1.6095697923841645,CMU,3.4580180563836933,Recruiter_14,Indeed,"Analytics, Tableau, Machine Learning, Kubernetes, JavaScript",5,88.28020438783484,Other,+1-436-796-9578,candidate3435@exqjamail.com,2025-03-28 04:04:50.371734,2025-04-01 04:04:50.371734,4,4.0,4.0,,,,2025Q1,2025-03
APP_03436,Phone Screen,Advanced,Male,HR,Asia Pacific,,15.032280318357161,Stanford,4.0,Recruiter_03,Indeed,"AWS, Kubernetes, JavaScript, Analytics, SQL, Python, Tableau",7,,Consulting,+1-383-398-9449,candidate3436@waebamail.com,2025-01-11 04:04:50.371867,2025-01-18 04:04:50.371867,7,7.0,4.0,,,,2025Q1,2025-01
APP_03437,Phone Screen,Advanced,Male,Data Science,Asia Pacific,Mid,4.66314386399516,Community College,2.974207865841463,Recruiter_18,Recruiter Outreach,"Agile, Machine Learning",2,76.08515300669518,Non-profit,+1-236-365-8201,candidate3437@ktuupmail.com,2025-02-01 04:04:50.372007,2025-02-09 04:04:50.372007,8,8.0,4.0,Solid experience but lacks leadership,,,2025Q1,2025-02
APP_03438,Phone Screen,Advanced,Female,Product,Europe,Mid,5.907946607630507,Stanford,71.68439787933148,Recruiter_09,Recruiter Outreach,"Python, Machine Learning, AWS",3,,Government,+1-335-977-4064,candidate3438@davxhmail.com,2025-04-19 04:04:50.372144,2025-04-27 04:04:50.372144,8,8.0,3.0,,,,2025Q2,2025-04
APP_03439,Phone Screen,Advanced,Male,HR,Latin America,Senior,9.92964657008316,Harvard,3.4185629140170497,Recruiter_15,Referral,"Tableau, Project Management, React, SQL",4,53.85000936368404,Government,+1-699-632-1538,candidate3439@lfqpomail.com,2025-06-26 04:04:50.372280,2025-07-04 04:04:50.372280,8,8.0,4.0,,,,2025Q2,2025-06
APP_03440,Phone Screen,Rejected,Male,Engineering,Asia Pacific,Mid,3.4805265492318886,Stanford,3.4499632183984628,Recruiter_16,Recruiter Outreach,"React, Agile, Tableau, AWS, JavaScript, Python",6,,Big Tech,+1-661-861-9894,candidate3440@ioacdmail.com,2025-04-03 04:04:50.372412,2025-04-09 04:04:50.372412,6,6.0,,Needs improvement in problem solving,,,2025Q2,2025-04
APP_03441,Phone Screen,Rejected,Male,Finance,north america,Mid,3.473118225009072,UCLA,3.5946341287975634,Recruiter_20,LinkedIn,"Analytics, React, Communication",3,55.892409134102785,Consulting,+1-676-481-6378,candidate3441@uewsdmail.com,2025-03-09 04:04:50.372564,2025-03-14 04:04:50.372564,5,5.0,2.0,,,,2025Q1,2025-03
APP_03442,Phone Screen,Rejected,Male,Engineering,North America,Senior,11.366479797910369,Stanford,2.766192962549028,Recruiter_08,University Career Fair,"React, Kubernetes, SQL, Project Management, Tableau",5,64.9546424557899,Startup,+1-522-674-2404,candidate3442@ojgzomail.com,2025-01-02 04:04:50.372695,2025-01-08 04:04:50.372695,6,6.0,1.0,Concerns about technical depth,,,2025Q1,2025-01
APP_03443,Phone Screen,Advanced,Male,Marketing,Europe,Entry,1.4108243210466684, University of Washington ,3.560447419302173,Recruiter_05,Company Website,"Tableau, Analytics, Machine Learning",3,,Big Tech,4824612572,candidate3443@mmpupmail.com,2025-02-05 04:04:50.372827,2025-02-13 04:04:50.372827,8,8.0,4.0,"Outstanding candidate, highly recommend",,,2025Q1,2025-02
APP_03444,Phone Screen,Advanced,Female,Data Science,Asia_Pacific,Staff/Principal,12.121295337760314,UCLA,3.0916321620013725,Recruiter_09,LinkedIn,"Tableau, AWS, Communication, Leadership",4,83.13691194630793,Other,+1-808-884-3636,candidate3444@moifhmail.com,2025-01-08 04:04:50.372988,2025-01-15 04:04:50.372988,7,7.0,4.0,"Average performance, meets requirements",,,2025Q1,2025-01
APP_03445,Phone Screen,Advanced,Male,Operations,Latin America,Senior,6.159257041727188,MIT,3.488370808679979,Recruiter_17,Job Fair,"Excel, JavaScript, React, Project Management",4,76.69365280723349,Startup,+1-750-679-7734,candidate3445@zgxlcmail.com,2025-03-25 04:04:50.373131,2025-03-30 04:04:50.373131,5,5.0,,,,,2025Q1,2025-03
APP_03446,Phone Screen,Rejected,Female,HR,Asia Pacific,Senior,5.480325311070762,International University,3.3416499628607155,Recruiter_08,LinkedIn,"Machine Learning, Kubernetes, AWS, Tableau, JavaScript, Communication",6,66.89810277086595,Finance,+1-817-796-1729,candidate3446@hkgwdmail.com,2025-01-30 04:04:50.373264,2025-02-06 04:04:50.373264,7,7.0,3.0,,,,2025Q1,2025-01
APP_03447,Phone Screen,Advanced,Female,Data Science,Asia Pacific,Senior,5.287303474018888,USC,3.039177232426646,Recruiter_03,University Career Fair,"Leadership, Python, Machine Learning",3,78.21000801488807,Big Tech,,candidate3447@qzmewmail.com,2025-03-05 04:04:50.373396,2025-03-11 04:04:50.373396,6,6.0,,"average performance, meets requirements",,,2025Q1,2025-03
APP_03448,Phone Screen,Advanced,Male,sales,North America.,Mid,4.9723025369948175,UT Austin,3.6253014231948737,Recruiter_09,Job Fair,"Python, Tableau, Leadership, JavaScript",4,64.75318785077519,Big Tech,+1-237-552-8165,candidate3448_at_ahryymail.com,2025-03-22 04:04:50.373555,2025-03-30 04:04:50.373555,8,8.0,,"Average performance, meets requirements",,,2025Q1,2025-03
APP_03449,Phone Screen,Rejected,Male,Data Science,North America,Entry,0.957275732404683,Yale,2.845243780338139,Recruiter_04,Indeed,"Kubernetes, Excel, Agile, Machine Learning, SQL, Leadership, Tableau",7,,Other,+1-457-267-3407,candidate3449@yqtgvmail.com,2025-06-17 04:04:50.373692,2025-06-22 04:04:50.373692,5,5.0,,,,,2025Q2,2025-06
APP_03450,Phone Screen,Advanced,Male,HR,Europe,Entry,15.833931898597388,State University,2.926238865998355,Recruiter_12,Referral,"Analytics, Python",2,62.24269508968958,Non-profit,+1-264-773-2839,candidate3450@myzjdmail.com,2025-02-20 04:04:50.373824,2025-02-25 04:04:50.373824,5,5.0,,,,,2025Q1,2025-02
APP_03451,Phone Screen,Rejected,Male,Engineering,North America,Mid,3.9534054733225084,Community College,268.53040020246533,Recruiter_07,Company Website,"Kubernetes, Communication, React, Analytics, AWS",5,95.7281636269571,Government,+1-456-576-9909,candidate3451@qzfpgmail.com,2025-03-15 04:04:50.373971,2025-03-21 04:04:50.373971,6,6.0,2.0,,,,2025Q1,2025-03
APP_03452,Phone Screen,Rejected,Male,Sales,Asia Pacific,Senior,5.7790917855274415,online university,3.584185568447398,Recruiter_12,Referral,"Agile, Kubernetes, Excel, Communication",4,63.83697135517682,Other,+1-495-954-3377,candidate3452@mhzoomail.com,2025-05-04 04:04:50.374108,2025-05-10 04:04:50.374108,6,6.0,2.0,"Outstanding candidate, highly recommend",,,2025Q2,2025-05
APP_03453,Phone Screen,Rejected,Male,Finance,North America,Mid,4.749256634994104,CMU,3.6104204860986213,Recruiter_05,Recruiter Outreach,"AWS, SQL, Analytics, Machine Learning, Leadership, Excel, JavaScript",7,,Non-profit,+1-599-346-7567,candidate649@yghgumail.com,2025-03-19 04:04:50.374254,2025-03-28 04:04:50.374254,9,9.0,3.0,,,,2025Q1,2025-03
APP_03454,Phone Screen,Advanced,Male,Sales,Latin America,Entry,1.551959835139795,UT Austin,3.1378353974026565,Recruiter_01,Company Website,"Python, AWS, Agile, Excel, Machine Learning, React, JavaScript",7,100.0,Finance,+1-447-757-3902,candidate2265@svnodmail.com,2025-02-06 04:04:50.374415,2025-02-12 04:04:50.374415,6,6.0,4.0,Concerns about technical depth,,,2025Q1,2025-02
APP_03455,Phone Screen,Rejected,Female,HR,Latin America,Entry,1.646626049399014,Harvard,2.8965770327495313,Recruiter_12,Referral,"SQL, Communication",2,70.89727063774228,Other,+1-809-605-3130,candidate3455@eglfwmail.com,2025-06-09 04:04:50.374577,2025-06-13 04:04:50.374577,4,4.0,2.0,"Average performance, meets requirements",,,2025Q2,2025-06
APP_03456,Phone Screen,Rejected,Male,Operations,North America,Entry,16.252745881105696,UC Berkeley,3.093654132088914,Recruiter_08,LinkedIn,"Leadership, SQL, Python, JavaScript, Communication",5,100.0,Government,+1-243-789-6459,candidate3456@jnakjmail.com,2025-05-02 04:04:50.374707,2025-05-06 04:04:50.374707,4,4.0,,"Average performance, meets requirements",,,2025Q2,2025-05
APP_03457,Phone Screen,Rejected,Male,Engineering,North America,Entry,1.3537243401050534,USC,,Recruiter_11,LinkedIn,"Communication, Analytics, Machine Learning, Kubernetes, Tableau, React",6,,Big Tech,+1-217-659-2913,candidate3457@gxpdamail.com,2025-05-06 04:04:50.374841,2025-05-10 04:04:50.374841,4,4.0,,"Excellent cultural fit, very enthusiastic",,,2025Q2,2025-05
APP_03458,Phone Screen,Rejected,Female,Data Science,Asia Pacific,Entry,0.898383903703508,UT Austin,3.6536252391054935,Recruiter_13,Indeed,"AWS, Kubernetes, JavaScript",3,100.0,Startup,+1-920-615-6747,candidate3458@hdmfcmail.com,2025-05-25 04:04:50.374974,2025-05-31 04:04:50.374974,6,6.0,1.0,"Strong technical skills, good communication",,,2025Q2,2025-05
APP_03459,Phone Screen,Advanced,Male,Data Science,Europe,Senior,8.649709577807375,Yale,3.5970482876565484,Recruiter_19,Referral,"Machine Learning, React",2,73.20692171081015,Big Tech,+1-533-795-1236,candidate3459@wewbemail.com,2025-02-01 04:04:50.375105,2025-02-05 04:04:50.375105,4,4.0,,"Average performance, meets requirements",,,2025Q1,2025-02
APP_03460,Phone Screen,Rejected,Female,Engineering,North America,Mid,4.892329327753355,G3orgia T3ch,4.0,Recruiter_17,Referral,"React, Agile, AWS, Tableau, Project Management",5,66.4543031315711,Big Tech,+1-233-802-4606,candidate3460@hoqgfmail.com,2025-04-17 04:04:50.375257,2025-04-21 04:04:50.375257,4,4.0,2.0,Solid experience but lacks leadership,,,2025Q2,2025-04
APP_03461,Phone Screen,Rejected,Male,Engineering,Latin America,Mid,3.126992834486178,International University,3.8797926204073976,Recruiter_19, LinkedIn ,"Analytics, Project Management",2,,Government,+1-650-969-6955,candidate3461@hjwavmail.com,2025-01-18 04:04:50.375407,2025-01-25 04:04:50.375407,7,7.0,2.0,Concerns about technical depth,,,2025Q1,2025-01
APP_03462,Phone Screen,Rejected,Female,Product,Asia Pacific,Staff/Principal,13.361858270163692,NYU,3.929218316414708,Recruiter_17,Indeed,"Excel, Machine Learning, AWS, Tableau",4,,Startup,+1-577-274-4064,candidate3462@luwtzmail.com,2025-03-03 04:04:50.375554,2025-03-07 04:04:50.375554,4,4.0,2.0,,,,2025Q1,2025-03
APP_03463,Phone Screen,Rejected,Male,HR,Asia Pacific,Senior,5.426454748237513,UT Austin,4.0,Recruiter_04,University Career Fair,"Kubernetes, Tableau",2,79.14520638486401,Government,+1-229-463-3587,candidate3463@qeturmail.com,2025-04-20 04:04:50.375685,2025-04-26 04:04:50.375685,6,6.0,,,,,2025Q2,2025-04
APP_03464,Phone Screen,Rejected,Male,Marketing,North America,Mid,190.22193877592403,Stanford,2.581303160925387,Recruiter_03,Indeed,"Python, JavaScript, AWS, Kubernetes, SQL, Leadership, Communication",7,74.69335228703758,,+1-281-437-1141,candidate3464@jjpokmail.com,2025-06-03 04:04:50.375817,2025-06-07 04:04:50.375817,4,4.0,1.0,"Outstanding candidate, highly recommend",,,2025Q2,2025-06
APP_03465,Phone Screen,Rejected,Male,Data Science.,Europe,Senior,5.831173324934347,NYU,3.829964551797811,Recruiter_19,University Career Fair,"Communication, Agile, JavaScript, Python",4,73.24172142277983,Consulting,+1-344-290-9484,candidate3465@kcnvrmail.com,2025-05-04 04:04:50.375981,2025-05-12 04:04:50.375981,8,8.0,2.0,"Outstanding candidate, highly recommend",,,2025Q2,2025-05
APP_03466,Phone Screen,Advanced,Female,Product,Asia Pacific,Entry,0.381424021541628,Online University,3.634045195877404,Recruiter_07,Indeed,"Tableau, Machine Learning, Excel, SQL, Communication",5,90.38131378904198,Consulting,,candidate3466@cedezmail.com,2025-02-05 04:04:50.376125,2025-02-10 04:04:50.376125,5,5.0,5.0,concerns about technical depth,,,2025Q1,2025-02
APP_03467,Phone Screen,Rejected,Male,Marketing,North America,Mid,2.3905827997710545,UCLA,3.922029707069797,Recruiter_10,University Career Fair,"Excel, Leadership",2,,Finance,+1-615-559-7863,candidate3467@voytzmail.com,2025-04-26 04:04:50.376259,2025-04-30 04:04:50.376259,4,4.0,,Needs improvement in problem solving,,,2025Q2,2025-04
APP_03468,Phone Screen,Rejected,Male,Operations,Europe,Mid,2.9296872013972806,University of Washington,3.4525487952350202,Recruiter_02,LinkedIn,"Analytics, Agile, React",3,75.54477369807766,Startup,+1-660-696-6315,candidate3468@vtlcwmail.com,2025-06-25 04:04:50.376392,2025-07-02 04:04:50.376392,7,7.0,1.0,"outstanding candidate, highly recommend",,,2025Q2,2025-06
APP_03469,Phone Screen,Rejected,Female,Finance,Europe,Entry,0.5706038724763076,State University,4.0,Recruiter_17,University Career Fair,"Analytics, JavaScript, Kubernetes, SQL, Communication, Agile, Project Management",7,,Non-profit,+1-557-454-9126,candidate3469@qckgtmail.com,2025-04-13 04:04:50.376529,2025-04-16 04:04:50.376529,3,3.0,,,,,2025Q2,2025-04
APP_03470,Phone Screen,Rejected,Non-binary,Product,Asia Pacific,Senior,10.323368004189783,Georgia Tech,2.892734259678663,Recruiter_14,Referral,"Python, Kubernetes",2,71.06713050035907,Government,+1-637-955-6586,candidate3470@dswoumail.com,2025-03-09 04:04:50.376669,2025-03-15 04:04:50.376669,6,6.0,2.0,concerns about technical depth,,,2025Q1,2025-03
APP_03471,Phone Screen,Rejected,Female,Data Science,Asia Pacific,Senior,10.434882653813473,UC Berkeley,3.8307679051656804,Recruiter_18,Recruiter Outreach,"Tableau, Agile, Communication, Excel, Kubernetes, Analytics",6,,Consulting,+1-252-764-7902,candidate3471@dutetmail.com,2025-01-05 04:04:50.376971,2025-01-10 04:04:50.376971,5,5.0,3.0,Solid experience but lacks leadership,,,2025Q1,2025-01
APP_03472,Phone Screen,Rejected,Female,Engineering,North America,Senior,7.024057629609709,Yale,3.0768484460582264,Recruiter_11,Link3dIn,"Tableau, JavaScript, Leadership, AWS, SQL",5,58.53766047053704,Consulting,+1-722-306-3530,candidate3472@tlhfcmail.com,2025-05-13 04:04:50.377116,2025-05-19 04:04:50.377116,6,6.0,,"Outstanding candidate, highly recommend",,,2025Q2,2025-05
APP_03473,Phone Screen,Rejected,Male,Marketing,Europe,Entry,0.7644214705993915,Community College,2.8996658071052543,Recruiter_10,Indeed,"Project Management, Tableau",2,57.17630841440967,Consulting,+1-869-551-2568,candidate3473@utevnmail.com,2025-05-29 04:04:50.377274,2025-06-04 04:04:50.377274,6,6.0,,,,,2025Q2,2025-05
APP_03474,Phone Screen,Rejected,Female,Engineering,North America,Senior,6.317259624660146,Princeton,3.304808380425338,Recruiter_10,Job Fair,"Kubernetes, Leadership, Machine Learning",3,100.0,Big Tech,+1-374-774-6168,candidate3474@fwdszmail.com,2025-03-05 04:04:50.377410,2025-03-10 04:04:50.377410,5,5.0,2.0,Needs improvement in problem solving,,,2025Q1,2025-03
APP_03475,Phone Screen,Rejected,Female,Marketing,Asia Pacific,Entry,0.28264587122906826,UCLA,,Recruiter_02,Job Fair,"Python, Communication, Agile, AWS, Project Management",5,74.3141883879447,Big Tech,+1-433-428-9903,candidate3475@ikhlbmail.com,2025-06-01 04:04:50.377552,2025-06-07 04:04:50.377552,6,6.0,,"Excellent cultural fit, very enthusiastic",,,2025Q2,2025-06
APP_03476,Phone Screen,Rejected,Female,HR,Europ3,Entry,0.1017331590924111,Community College.,2.9229081160577395,Recruiter_04,Indeed,"Analytics, Leadership, Python, AWS",4,56.572404060416844,Other,+1-935-736-5674,candidate3476@nzbzdmail.com,2025-06-06 04:04:50.377704,2025-06-07 04:04:50.377704,1,1.0,2.0,,,,2025Q2,2025-06
APP_03477,Phone Screen,Rejected,Female,Sales,Europe,Entry,1.0932354361220922,Georgia Tech,2.8579401197726506,Recruiter_15,Indeed,"Leadership, Project Management",2,,Consulting,+1-223-725-8235,candidate3477@ucflsmail.com,2025-02-04 04:04:50.377854,2025-02-10 04:04:50.377854,6,6.0,1.0,,,,2025Q1,2025-02
APP_03478,Phone Screen,Advanced,Male,Product,North America,,9.295831358654038,International University,3.4003748511029683,Recruiter_02,Job Fair,"Agile, JavaScript, Project Management, Machine Learning, AWS, Excel, Tableau",7,88.9396465472433,Non-profit,+1-240-289-5576,candidate3478@lvmgjmail.com,2025-03-06 04:04:50.377988,2025-03-14 04:04:50.377988,8,8.0,4.0,,,,2025Q1,2025-03
APP_03479,Phone Screen,Rejected,Female,Product,North America,Entry,1.4532751579005103,Harvard,3.294112034535805,Recruiter_17,Referral,"Communication, JavaScript, AWS, Excel, Kubernetes",5,,Finance,+1-279-531-6297,candidate3479@dialsmail.com,2025-01-08 04:04:50.378124,2025-01-15 04:04:50.378124,7,7.0,2.0,,,,2025Q1,2025-01
APP_03480,Phone Screen,Advanced,Male,Engineering,Europe,Entry,1.3559265633794344,UT Austin,3.292673390552142,Recruiter_19,Referral,"Communication, Agile, Machine Learning",3,,Startup,+1-536-665-4883,candidate3480@irmygmail.com,2025-03-18 04:04:50.378259,2025-03-22 04:04:50.378259,4,4.0,5.0,"Strong technical skills, good communication",,,2025Q1,2025-03
APP_03481,Phone Screen,Advanced,Male,Operations,Latin America,Entry,0.18705388021977232,UT Austin,3.5578092702197965,Recruiter_07,Referral,"React, AWS, Agile, SQL",4,52.76640773297339,Non-profit,+1-873-251-7670,candidate3481@xlytmmail.com,2025-03-15 04:04:50.378392,2025-03-20 04:04:50.378392,5,5.0,,"Strong technical skills, good communication",,,2025Q1,2025-03
APP_03482,Phone Screen,Rejected,Female,Sales,North America,Mid,2.633229343649857,georgia tech,3.5224367605988003,Recruiter_11,University Career Fair,"Machine Learning, Excel, React",3,93.21882009004534,Other,+1-915-820-8996,candidate3482@renrxmail.com,2025-05-16 04:04:50.378528,2025-05-19 04:04:50.378528,3,3.0,2.0,,,,2025Q2,2025-05
APP_03483,Phone Screen,Rejected,Female,Data Science,Europe,Mid,4.127190014320602,Online University,3.536865090206122,Recruiter_15,Company Website,"Communication, Agile, Excel, AWS, Python, Machine Learning",6,,Finance,+1-329-366-1375,candidate3483_at_orrfvmail.com,2025-05-02 04:04:50.378683,2025-05-08 04:04:50.378683,6,6.0,1.0,,,,2025Q2,2025-05
APP_03484,Phone Screen,Advanced,Male,Finance,Europe,Senior,11.294763599982973,UT Austin,2.675275257067893,Recruiter_06,Recruiter Outreach,"AWS, Python, Leadership, Project Management, React",5,81.33480555143822,Finance,+1-319-562-8569,candidate3484@rfjpomail.com,2025-02-23 04:04:50.378819,2025-02-27 04:04:50.378819,4,4.0,5.0,,,,2025Q1,2025-02
APP_03485,Phone Screen,Rejected,Female,Product,Europe,Senior,10.08904377073011,Georgia Tech,3.560039339183681,Recruiter_05,Indeed,"Excel, Agile, Project Management, Communication, Tableau",5,100.0,,+1-240-522-5585,candidate3485@ckzrnmail.com,2025-01-09 04:04:50.378955,2025-01-14 04:04:50.378955,5,5.0,,,,,2025Q1,2025-01
APP_03486,Phone Screen,Rejected,Male,HR,Europe,Senior,5.236279331172493,State University,3.7542010979945037,Recruiter_04,Company Website,"Machine Learning, Communication, AWS, Python, React, Agile",6,100.0,Big Tech,+1-248-814-2684,candidate3486@btjcwmail.com,2025-03-30 04:04:50.379090,2025-04-08 04:04:50.379090,9,9.0,3.0,,,,2025Q1,2025-03
APP_03487,Phone Screen,Rejected,Male,Marketing,Asia Pacific,Senior,8.768185365167025,International University,3.124334860743724,Recruiter_09,Company Website,"JavaScript, Analytics",2,93.84813762292934,Government,+1-682-650-3084,candidate3487@xvuyrmail.com,2025-01-15 04:04:50.379225,2025-01-21 04:04:50.379225,6,6.0,1.0,,,,2025Q1,2025-01
APP_03488,Phone Screen,Advanced,Male,Marketing,Europe,Entry,1.7799318474518646,Stanford,3.282642629706925,Recruiter_08,Referral,"JavaScript, AWS",2,85.32570930439668,GOVERNMENT,+1-613-248-4300,candidate3488@mpzxqmail.com,2025-01-08 04:04:50.379359,2025-01-14 04:04:50.379359,6,6.0,3.0,"Excellent cultural fit, very enthusiastic",,,2025Q1,2025-01
APP_03489,Phone Screen,Rejected,Male,Data Science,Latin America,Entry,1.4394154759001372,Online University,3.2181635056059728,Recruiter_06,Referral,"Communication, JavaScript, Python, Leadership",4,47.12915467076391,Other,+1-791-215-9217,candidate3489@qfsmumail.com,2025-03-04 04:04:50.379493,2025-03-10 04:04:50.379493,6,6.0,2.0,"Excellent cultural fit, very enthusiastic",,,2025Q1,2025-03
APP_03490,Phone Screen,Advanced,Male,Engineering,North America,Senior,7.175817633718943,University of Washington,3.750828146518218,Recruiter_08,Recruiter Outreach,"Project Management, JavaScript, SQL, React, Kubernetes, AWS",6,65.70459378012144,Finance,+1-497-558-2958,candidate3490@cqbihmail.com,2025-05-01 04:04:50.379627,2025-05-06 04:04:50.379627,5,5.0,4.0,,,,2025Q2,2025-05
APP_03491,Phone Screen,Advanced,Male,Sales,North America,Staff/Principal,15.294338834201334,UCLA,3.74058222002497,Recruiter_05,University Career Fair,"Leadership, JavaScript, Tableau",3,100.0,Government,+1-292-794-1682,candidate3491@rpnhlmail.com,2025-04-18 04:04:50.379783,2025-04-21 04:04:50.379783,3,3.0,,,,,2025Q2,2025-04
APP_03492,Phone Screen,Advanced,Female,Data Science,Asia Pacific,Mid,5.851809133548095,Yale,3.4521983973630412,Recruiter_02,Referral,"Kubernetes, React, Analytics, Excel",4,88.32982940152519,Finance,+1-341-388-6992,candidate3492@vphlomail.com,2025-02-28 04:04:50.379916,2025-03-03 04:04:50.379916,3,3.0,4.0,,,,2025Q1,2025-02
APP_03493,Phone Screen,Advanced,Male,HR,Latin America,Entry,1.037360678924059,Princeton,2.3797968889175687,Recruiter_13,R3f3rral,"Agile, Kubernetes",2,76.89143455979625,Other,+1-445-551-8891,candidate3493@fjnufmail.com,2025-03-29 04:04:50.380048,2025-04-01 04:04:50.380048,3,3.0,5.0,"Excellent cultural fit, very enthusiastic",,,2025Q1,2025-03
APP_03494,Phone Screen,Rejected,Male,Marketing,North America,Staff/Principal,16.397448566085288,International University,3.105156289985881,Recruiter_02,Indeed,"Project Management, Tableau, React, Communication, Machine Learning, SQL, Excel",7,64.8936999324736,Government,+1-380-493-5394,candidate3494@tqzssmail.com,2025-02-14 04:04:50.380195,2025-02-23 04:04:50.380195,9,9.0,,,,,2025Q1,2025-02
APP_03495,Phone Screen,Rejected,Male,Data Science.,North America,Mid,2.574851387909358,USC,3.2964600524959,Recruiter_07,Recruiter Outreach,"Communication, JavaScript",2,75.49508953726213,Non-profit,+1-914-242-1133,candidate3495@rmgxomail.com,2025-04-08 04:04:50.380349,2025-04-16 04:04:50.380349,8,8.0,1.0,,,,2025Q2,2025-04
APP_03496,Phone Screen,Advanced,Male,Sales,Latin America,Senior,6.103360091238398,Harvard,3.369271781446355,Recruiter_01,Indeed,"Project Management, Kubernetes, Excel, AWS",4,73.18400017686564,Finance,+1-746-299-8817,candidate3496@zywnnmail.com,2025-06-26 04:04:50.380487,2025-06-30 04:04:50.380487,4,4.0,,,,,2025Q2,2025-06
APP_03497,Phone Screen,Rejected,Female,Data Science,Latin America,Senior,11.09846840498808,UCLA,3.195311628784111,Recruiter_20,Company Website,"Tableau, Machine Learning, JavaScript, AWS, Excel",5,94.69598817618032,Other,+1-380-628-9864,candidate3497@zqykdmail.com,2025-01-02 04:04:50.380621,2025-01-04 04:04:50.380621,2,2.0,2.0,,,,2025Q1,2025-01
